1119038	2024-08-13 17:35:17	1	0	15	0	0	0	0	0	0
1124188	2024-08-13 17:36:25	1	0	15	0	0	0	0	0	0
1122111	2024-08-13 17:36:41	1	0	15	0	0	0	0	0	0
1122116	2024-08-13 17:37:37	1	0	15	0	0	0	0	0	0
1122096	2024-08-13 17:37:52	1	0	25	0	0	0	0	0	0
1113004	2024-08-13 17:39:02	1	0	25	0	0	0	0	0	0
1218010	2024-08-13 17:40:00	1	0	25	0	0	0	0	0	0
1322016	2024-08-13 17:40:11	1	0	25	0	0	0	0	0	0
1124186	2024-08-13 17:40:25	1	0	25	0	0	0	0	0	0
1123123	2024-08-13 17:40:35	1	0	15	0	0	0	0	0	0
1424026	2024-08-13 17:41:15	1	0	15	0	0	0	0	0	0
1424025	2024-08-13 17:41:34	1	0	15	0	0	0	0	0	0
1112002	2024-08-13 17:42:28	1	0	1	0	0	0	0	0	0
1221012	2024-08-13 17:42:39	1	0	1	0	0	0	0	0	0
1115010	2024-08-13 17:46:40	1	0	25	0	0	0	0	0	0
1119037	2024-08-13 17:46:50	1	0	15	0	0	0	0	0	0
1120082	2024-08-13 17:47:23	1	0	25	0	0	0	0	0	0
1123130	2024-08-13 17:48:24	1	0	1	0	0	0	0	0	0
1113006	2024-08-13 17:49:43	1	0	1	0	0	0	0	0	0
1119036	2024-08-13 17:50:33	1	0	25	0	0	0	0	0	0
1122109	2024-08-13 17:50:45	1	0	1	0	0	0	0	0	0
1113003	2024-08-13 17:50:52	1	0	25	0	0	0	0	0	0
1122091	2024-08-13 17:51:16	1	0	1	0	0	0	0	0	0
1123132	2024-08-13 17:51:53	1	0	1	0	0	0	0	0	0
1119039	2024-08-13 17:52:25	1	0	25	0	0	0	0	0	0
1123167	2024-08-13 17:54:01	1	0	1	0	0	0	0	0	0
1120084	2024-08-13 17:54:21	1	0	1	0	0	0	0	0	0
1122121	2024-08-13 17:55:13	1	0	1	0	0	0	0	0	0
1114007	2024-08-13 17:55:22	1	0	25	0	0	0	0	0	0
1124191	2024-08-13 17:55:39	1	0	25	0	0	0	0	0	0
1123163	2024-08-13 17:55:47	1	0	1	0	0	0	0	0	0
1122120	2024-08-13 17:56:12	1	0	25	0	0	0	0	0	0
10124196	2024-08-13 17:56:53	1	0	1	0	0	0	0	0	0
1124189	2024-08-13 17:57:31	1	0	1	0	0	0	0	0	0
1423018	2024-08-13 17:57:38	1	0	1	0	0	0	0	0	0
1118032	2024-08-13 17:58:33	1	0	1	0	0	0	0	0	0
1117022	2024-08-13 17:58:36	1	0	1	0	0	0	0	0	0
1117021	2024-08-13 17:58:53	1	0	1	0	0	0	0	0	0
1123143	2024-08-13 17:59:15	1	0	25	0	0	0	0	0	0
1223024	2024-08-13 17:59:58	1	0	25	0	0	0	0	0	0
1321012	2024-08-13 18:00:24	1	0	25	0	0	0	0	0	0
1224027	2024-08-13 18:01:22	1	0	1	0	0	0	0	0	0
1324018	2024-08-13 18:05:05	1	0	1	0	0	0	0	0	0
1222022	2024-08-13 18:10:35	1	0	1	0	0	0	0	0	0
1222025	2024-08-13 18:10:47	1	0	1	0	0	0	0	0	0
1123125	2024-08-13 18:13:05	1	0	1	0	0	0	0	0	0
1213002	2024-08-13 18:15:29	1	0	1	0	0	0	0	0	0
10124197	2024-08-13 18:15:37	1	0	15	0	0	0	0	0	0
1124181	2024-08-13 18:15:45	1	0	1	0	0	0	0	0	0
1123141	2024-08-13 18:15:50	1	0	25	0	0	0	0	0	0
124171	2024-08-13 18:17:17	1	0	15	0	0	0	0	0	0
1223023	2024-08-13 18:19:59	1	0	15	0	0	0	0	0	0
1123166	2024-08-13 18:20:20	1	0	1	0	0	0	0	0	0
1120047	2024-08-13 18:20:43	1	0	25	0	0	0	0	0	0
1119040	2024-08-13 18:22:38	1	0	1	0	0	0	0	0	0
1123147	2024-08-13 18:23:02	1	0	1	0	0	0	0	0	0
1124194	2024-08-13 18:23:26	1	0	15	0	0	0	0	0	0
1124179	2024-08-13 18:23:46	1	0	25	0	0	0	0	0	0
1114061	2024-08-13 18:24:50	1	0	1	0	0	0	0	0	0
1122115	2024-08-13 18:26:49	1	0	1	0	0	0	0	0	0
1420010	2024-08-13 18:27:41	1	0	15	0	0	0	0	0	0
1423022	2024-08-13 18:28:41	1	0	1	0	0	0	0	0	0
1317002	2024-08-13 18:37:39	1	0	1	0	0	0	0	0	0
1123142	2024-08-13 18:39:52	1	0	25	0	0	0	0	0	0
1120050	2024-08-13 18:39:57	1	0	25	0	0	0	0	0	0
1420014	2024-08-13 18:40:42	1	0	25	0	0	0	0	0	0
1124193	2024-08-13 18:45:33	1	0	1	0	0	0	0	0	0
1123127	2024-08-13 18:50:19	1	0	1	0	0	0	0	0	0
1121087	2024-08-13 18:51:11	1	0	1	0	0	0	0	0	0
1117025	2024-08-13 19:05:35	1	0	1	0	0	0	0	0	0
1122114	2024-08-13 19:05:44	1	0	25	0	0	0	0	0	0
1223026	2024-08-13 19:06:07	1	0	25	0	0	0	0	0	0
1424024	2024-08-13 19:23:13	1	0	25	0	0	0	0	0	0
1123155	2024-08-13 19:34:43	1	0	1	0	0	0	0	0	0
1114008	2024-08-13 19:37:39	1	0	15	0	0	0	0	0	0
1123164	2024-08-13 19:39:57	1	0	25	0	0	0	0	0	0
1122112	2024-08-13 19:44:08	1	0	1	0	0	0	0	0	0
1322014	2024-08-13 19:52:43	1	0	15	0	0	0	0	0	0
1217008	2024-08-13 19:55:56	1	0	1	0	0	0	0	0	0
1222017	2024-08-13 19:56:18	1	0	1	0	0	0	0	0	0
1320011	2024-08-13 20:06:37	1	0	1	0	0	0	0	0	0
1123158	2024-08-13 21:07:49	1	0	15	0	0	0	0	0	0
1116013	2024-08-13 21:11:03	1	0	15	0	0	0	0	0	0
1315006	2024-08-13 22:47:23	1	0	25	0	0	0	0	0	0
1213001	2024-08-14 00:45:46	1	0	15	0	0	0	0	0	0
1124190	2024-08-14 00:47:18	1	0	25	0	0	0	0	0	0
1315006	2024-08-14 06:28:04	1	0	1	0	0	0	0	0	0
1714001	2024-08-14 06:30:53	1	0	15	0	0	0	0	0	0
1119040	2024-08-14 06:32:36	1	0	1	0	0	0	0	0	0
1122096	2024-08-14 06:33:47	1	0	25	0	0	0	0	0	0
1321012	2024-08-14 07:08:17	1	0	25	0	0	0	0	0	0
1116013	2024-08-14 07:25:32	1	0	15	0	0	0	0	0	0
1123166	2024-08-14 07:35:56	1	0	1	0	0	0	0	0	0
1424025	2024-08-14 07:40:37	1	0	1	0	0	0	0	0	0
1113004	2024-08-14 07:40:48	1	0	25	0	0	0	0	0	0
1320011	2024-08-14 07:41:21	1	0	25	0	0	0	0	0	0
1317002	2024-08-14 07:48:45	1	0	1	0	0	0	0	0	0
1123123	2024-08-14 07:54:39	1	0	15	0	0	0	0	0	0
1112002	2024-08-14 07:59:34	1	0	1	0	0	0	0	0	0
10124197	2024-08-14 08:00:24	1	0	15	0	0	0	0	0	0
1119039	2024-08-14 08:00:56	1	0	25	0	0	0	0	0	0
1123152	2024-08-14 08:01:41	1	0	1	0	0	0	0	0	0
1223023	2024-08-14 08:02:18	1	0	15	0	0	0	0	0	0
1420014	2024-08-14 08:03:17	1	0	1	0	0	0	0	0	0
1123141	2024-08-14 08:04:04	1	0	25	0	0	0	0	0	0
1124191	2024-08-14 08:04:35	1	0	25	0	0	0	0	0	0
1124181	2024-08-14 08:05:23	1	0	1	0	0	0	0	0	0
1322014	2024-08-14 08:06:27	1	0	15	0	0	0	0	0	0
1223024	2024-08-14 08:07:21	1	0	25	0	0	0	0	0	0
1120047	2024-08-14 08:07:44	1	0	25	0	0	0	0	0	0
1123125	2024-08-14 08:08:11	1	0	1	0	0	0	0	0	0
1117020	2024-08-14 08:09:39	1	0	1	0	0	0	0	0	0
1123155	2024-08-14 08:10:06	1	0	1	0	0	0	0	0	0
1123132	2024-08-14 08:10:26	1	0	1	0	0	0	0	0	0
1124186	2024-08-14 08:13:16	1	0	25	0	0	0	0	0	0
1324018	2024-08-14 08:13:42	1	0	1	0	0	0	0	0	0
1122121	2024-08-14 08:15:14	1	0	1	0	0	0	0	0	0
1120082	2024-08-14 08:15:55	1	0	25	0	0	0	0	0	0
1123127	2024-08-14 08:16:40	1	0	1	0	0	0	0	0	0
1124190	2024-08-14 08:17:51	1	0	25	0	0	0	0	0	0
1123158	2024-08-14 08:18:44	1	0	25	0	0	0	0	0	0
1120058	2024-08-14 08:19:22	1	0	25	0	0	0	0	0	0
10124196	2024-08-14 08:20:06	1	0	25	0	0	0	0	0	0
1424026	2024-08-14 08:20:15	1	0	25	0	0	0	0	0	0
1123164	2024-08-14 08:20:28	1	0	25	0	0	0	0	0	0
1116014	2024-08-14 08:20:45	1	0	25	0	0	0	0	0	0
1119036	2024-08-14 08:21:01	1	0	25	0	0	0	0	0	0
1113004	2024-08-14 08:21:33	1	0	25	0	0	0	0	0	0
1122120	2024-08-14 08:21:38	1	0	25	0	0	0	0	0	0
1117025	2024-08-14 08:21:57	1	0	1	0	0	0	0	0	0
1123163	2024-08-14 08:22:23	1	0	1	0	0	0	0	0	0
1123147	2024-08-14 08:22:57	1	0	1	0	0	0	0	0	0
1218010	2024-08-14 08:23:13	1	0	1	0	0	0	0	0	0
1124189	2024-08-14 08:23:21	1	0	1	0	0	0	0	0	0
1123130	2024-08-14 08:23:57	1	0	1	0	0	0	0	0	0
1416003	2024-08-14 08:24:02	1	0	15	0	0	0	0	0	0
1221012	2024-08-14 08:24:30	1	0	1	0	0	0	0	0	0
1123129	2024-08-14 08:24:38	1	0	25	0	0	0	0	0	0
1123167	2024-08-14 08:25:04	1	0	1	0	0	0	0	0	0
1113003	2024-08-14 08:25:22	1	0	25	0	0	0	0	0	0
1222025	2024-08-14 08:25:36	1	0	1	0	0	0	0	0	0
1122114	2024-08-14 08:25:55	1	0	1	0	0	0	0	0	0
1120050	2024-08-14 08:26:10	1	0	1	0	0	0	0	0	0
1120079	2024-08-14 08:26:20	1	0	25	0	0	0	0	0	0
1122112	2024-08-14 08:26:26	1	0	15	0	0	0	0	0	0
1424024	2024-08-14 08:26:38	1	0	1	0	0	0	0	0	0
1122111	2024-08-14 08:27:37	1	0	15	0	0	0	0	0	0
1123143	2024-08-14 08:27:50	1	0	25	0	0	0	0	0	0
1118028	2024-08-14 08:27:55	1	0	15	0	0	0	0	0	0
1124194	2024-08-14 08:28:07	1	0	15	0	0	0	0	0	0
1121085	2024-08-14 08:28:17	1	0	15	0	0	0	0	0	0
1119037	2024-08-14 08:28:21	1	0	15	0	0	0	0	0	0
1123157	2024-08-14 08:28:49	1	0	1	0	0	0	0	0	0
1224027	2024-08-14 08:29:01	1	0	1	0	0	0	0	0	0
1322015	2024-08-14 08:29:12	1	0	1	0	0	0	0	0	0
1122109	2024-08-14 08:29:16	1	0	1	0	0	0	0	0	0
1423022	2024-08-14 08:29:31	1	0	1	0	0	0	0	0	0
1122091	2024-08-14 08:29:57	1	0	1	0	0	0	0	0	0
1222017	2024-08-14 08:30:17	1	0	1	0	0	0	0	0	0
1117022	2024-08-14 08:30:24	1	0	1	0	0	0	0	0	0
1122115	2024-08-14 08:30:58	1	0	1	0	0	0	0	0	0
1217008	2024-08-14 08:31:14	1	0	1	0	0	0	0	0	0
1117021	2024-08-14 08:31:39	1	0	1	0	0	0	0	0	0
1223026	2024-08-14 08:31:41	1	0	1	0	0	0	0	0	0
1119038	2024-08-14 08:32:22	1	0	15	0	0	0	0	0	0
1322016	2024-08-14 08:32:33	1	0	25	0	0	0	0	0	0
1114009	2024-08-14 08:33:53	1	0	25	0	0	0	0	0	0
1118032	2024-08-14 08:35:40	1	0	1	0	0	0	0	0	0
1114061	2024-08-14 08:36:32	1	0	25	0	0	0	0	0	0
1222022	2024-08-14 08:36:45	1	0	1	0	0	0	0	0	0
1213002	2024-08-14 08:37:03	1	0	1	0	0	0	0	0	0
1113006	2024-08-14 08:37:48	1	0	1	0	0	0	0	0	0
1122116	2024-08-14 08:40:25	1	0	15	0	0	0	0	0	0
1124193	2024-08-14 08:40:47	1	0	1	0	0	0	0	0	0
1123142	2024-08-14 08:43:07	1	0	25	0	0	0	0	0	0
1120084	2024-08-14 08:44:06	1	0	1	0	0	0	0	0	0
1114007	2024-08-14 08:50:46	1	0	25	0	0	0	0	0	0
1115010	2024-08-14 08:55:59	1	0	25	0	0	0	0	0	0
1420010	2024-08-14 09:13:13	1	0	15	0	0	0	0	0	0
1124188	2024-08-14 09:30:02	1	0	15	0	0	0	0	0	0
1213001	2024-08-14 10:09:34	1	0	15	0	0	0	0	0	0
1114008	2024-08-14 13:09:08	1	0	15	0	0	0	0	0	0
1123156	2024-08-14 14:36:00	1	0	15	0	0	0	0	0	0
1123156	2024-08-14 14:37:03	1	0	15	0	0	0	0	0	0
1420014	2024-08-14 14:38:09	1	0	15	0	0	0	0	0	0
1123156	2024-08-14 14:38:22	1	0	15	0	0	0	0	0	0
1123163	2024-08-14 14:39:02	1	0	15	0	0	0	0	0	0
1317003	2024-08-14 16:10:23	1	0	25	0	0	0	0	0	0
1317003	2024-08-14 16:12:29	1	0	15	0	0	0	0	0	0
1116014	2024-08-14 16:46:45	1	0	25	0	0	0	0	0	0
1714001	2024-08-14 17:32:04	1	0	25	0	0	0	0	0	0
1124188	2024-08-14 17:33:14	1	0	15	0	0	0	0	0	0
1122096	2024-08-14 17:34:23	1	0	1	0	0	0	0	0	0
1123130	2024-08-14 17:34:31	1	0	1	0	0	0	0	0	0
1117020	2024-08-14 17:34:49	1	0	1	0	0	0	0	0	0
1120079	2024-08-14 17:35:00	1	0	25	0	0	0	0	0	0
1119038	2024-08-14 17:35:15	1	0	15	0	0	0	0	0	0
1113004	2024-08-14 17:36:39	1	0	25	0	0	0	0	0	0
1218010	2024-08-14 17:37:03	1	0	1	0	0	0	0	0	0
1322015	2024-08-14 17:37:28	1	0	1	0	0	0	0	0	0
1122111	2024-08-14 17:37:47	1	0	15	0	0	0	0	0	0
1122116	2024-08-14 17:37:55	1	0	15	0	0	0	0	0	0
1217008	2024-08-14 17:39:02	1	0	1	0	0	0	0	0	0
1119037	2024-08-14 17:39:24	1	0	1	0	0	0	0	0	0
1416003	2024-08-14 17:39:33	1	0	15	0	0	0	0	0	0
1114061	2024-08-14 17:41:09	1	0	25	0	0	0	0	0	0
1121085	2024-08-14 17:41:16	1	0	15	0	0	0	0	0	0
1122109	2024-08-14 17:41:33	1	0	1	0	0	0	0	0	0
1113003	2024-08-14 17:41:38	1	0	25	0	0	0	0	0	0
1122114	2024-08-14 17:42:00	1	0	1	0	0	0	0	0	0
1324018	2024-08-14 17:42:06	1	0	1	0	0	0	0	0	0
1124186	2024-08-14 17:42:16	1	0	1	0	0	0	0	0	0
1322016	2024-08-14 17:42:47	1	0	1	0	0	0	0	0	0
1123132	2024-08-14 17:43:09	1	0	1	0	0	0	0	0	0
1213002	2024-08-14 17:43:20	1	0	1	0	0	0	0	0	0
1123164	2024-08-14 17:43:30	1	0	25	0	0	0	0	0	0
1123123	2024-08-14 17:44:00	1	0	15	0	0	0	0	0	0
1118028	2024-08-14 17:44:45	1	0	15	0	0	0	0	0	0
1122091	2024-08-14 17:49:34	1	0	1	0	0	0	0	0	0
1123127	2024-08-14 17:50:08	1	0	1	0	0	0	0	0	0
1123125	2024-08-14 17:50:38	1	0	1	0	0	0	0	0	0
1119039	2024-08-14 17:50:43	1	0	25	0	0	0	0	0	0
1115010	2024-08-14 17:51:02	1	0	25	0	0	0	0	0	0
1113006	2024-08-14 17:52:39	1	0	1	0	0	0	0	0	0
1122120	2024-08-14 17:54:35	1	0	25	0	0	0	0	0	0
1213001	2024-08-14 17:56:36	1	0	15	0	0	0	0	0	0
1424025	2024-08-14 17:57:22	1	0	15	0	0	0	0	0	0
1417004	2024-08-14 17:58:00	1	0	1	0	0	0	0	0	0
1424026	2024-08-14 17:58:08	1	0	15	0	0	0	0	0	0
1118032	2024-08-14 17:58:18	1	0	1	0	0	0	0	0	0
1320011	2024-08-14 17:58:25	1	0	25	0	0	0	0	0	0
10124196	2024-08-14 17:58:30	1	0	15	0	0	0	0	0	0
1123167	2024-08-14 17:58:43	1	0	1	0	0	0	0	0	0
1124194	2024-08-14 17:59:30	1	0	15	0	0	0	0	0	0
1124181	2024-08-14 18:01:03	1	0	25	0	0	0	0	0	0
10124197	2024-08-14 18:01:20	1	0	15	0	0	0	0	0	0
1120082	2024-08-14 18:06:24	1	0	25	0	0	0	0	0	0
1315006	2024-08-14 18:06:28	1	0	1	0	0	0	0	0	0
1120084	2024-08-14 18:06:52	1	0	1	0	0	0	0	0	0
1123163	2024-08-14 18:07:04	1	0	1	0	0	0	0	0	0
1124189	2024-08-14 18:07:59	1	0	1	0	0	0	0	0	0
1321012	2024-08-14 18:10:15	1	0	25	0	0	0	0	0	0
1223024	2024-08-14 18:14:01	1	0	25	0	0	0	0	0	0
1123141	2024-08-14 18:14:14	1	0	25	0	0	0	0	0	0
1122121	2024-08-14 18:17:19	1	0	1	0	0	0	0	0	0
1221012	2024-08-14 18:17:28	1	0	1	0	0	0	0	0	0
1222017	2024-08-14 18:17:40	1	0	1	0	0	0	0	0	0
1224027	2024-08-14 18:17:49	1	0	1	0	0	0	0	0	0
1222025	2024-08-14 18:17:54	1	0	1	0	0	0	0	0	0
1213003	2024-08-14 18:18:17	1	0	1	0	0	0	0	0	0
1222022	2024-08-14 18:18:30	1	0	1	0	0	0	0	0	0
1114008	2024-08-14 18:18:45	1	0	15	0	0	0	0	0	0
1223026	2024-08-14 18:19:43	1	0	25	0	0	0	0	0	0
10124195	2024-08-14 18:20:38	1	0	25	0	0	0	0	0	0
1424024	2024-08-14 18:21:08	1	0	25	0	0	0	0	0	0
1124193	2024-08-14 18:21:25	1	0	1	0	0	0	0	0	0
1123152	2024-08-14 18:22:12	1	0	15	0	0	0	0	0	0
10124195	2024-08-14 18:22:22	1	0	25	0	0	0	0	0	0
3	2024-08-14 18:27:41	1	0	15	0	0	0	0	0	0
1117025	2024-08-14 18:29:14	1	0	1	0	0	0	0	0	0
1122110	2024-08-14 18:29:18	1	0	1	0	0	0	0	0	0
1123152	2024-08-14 18:29:42	1	0	15	0	0	0	0	0	0
1420014	2024-08-14 18:34:30	1	0	15	0	0	0	0	0	0
1420010	2024-08-14 18:39:09	1	0	15	0	0	0	0	0	0
1117022	2024-08-14 18:39:43	1	0	1	0	0	0	0	0	0
1119040	2024-08-14 18:41:23	1	0	1	0	0	0	0	0	0
1123147	2024-08-14 18:44:49	1	0	1	0	0	0	0	0	0
1124190	2024-08-14 18:50:46	1	0	25	0	0	0	0	0	0
1114007	2024-08-14 18:56:11	1	0	25	0	0	0	0	0	0
1120050	2024-08-14 19:01:24	1	0	25	0	0	0	0	0	0
1123129	2024-08-14 19:05:46	1	0	25	0	0	0	0	0	0
1122115	2024-08-14 19:10:01	1	0	1	0	0	0	0	0	0
1424024	2024-08-14 19:10:24	1	0	1	0	0	0	0	0	0
1119036	2024-08-14 19:13:33	1	0	25	0	0	0	0	0	0
1122112	2024-08-14 19:19:34	1	0	1	0	0	0	0	0	0
1114009	2024-08-14 19:24:11	1	0	25	0	0	0	0	0	0
1123158	2024-08-14 19:25:34	1	0	15	0	0	0	0	0	0
1121087	2024-08-14 19:28:10	1	0	1	0	0	0	0	0	0
1123155	2024-08-14 19:35:01	1	0	1	0	0	0	0	0	0
1123143	2024-08-14 19:36:21	1	0	25	0	0	0	0	0	0
1117021	2024-08-14 19:36:30	1	0	1	0	0	0	0	0	0
1111001	2024-08-14 19:44:07	1	0	1	0	0	0	0	0	0
1120047	2024-08-14 19:51:49	1	0	1	0	0	0	0	0	0
1322014	2024-08-14 20:31:36	1	0	15	0	0	0	0	0	0
1123166	2024-08-14 20:43:33	1	0	1	0	0	0	0	0	0
1223023	2024-08-14 20:43:59	1	0	15	0	0	0	0	0	0
1116013	2024-08-14 21:54:02	1	0	15	0	0	0	0	0	0
1714001	2024-08-15 06:41:04	1	0	1	0	0	0	0	0	0
1123157	2024-08-15 06:45:24	1	0	1	0	0	0	0	0	0
1321012	2024-08-15 06:55:14	1	0	25	0	0	0	0	0	0
1122096	2024-08-15 07:06:56	1	0	25	0	0	0	0	0	0
1111001	2024-08-15 07:15:44	1	0	1	0	0	0	0	0	0
1116013	2024-08-15 07:23:05	1	0	15	0	0	0	0	0	0
1123166	2024-08-15 07:23:42	1	0	1	0	0	0	0	0	0
1317003	2024-08-15 07:24:03	1	0	15	0	0	0	0	0	0
1417004	2024-08-15 07:29:25	1	0	1	0	0	0	0	0	0
1315006	2024-08-15 07:32:00	1	0	1	0	0	0	0	0	0
1114008	2024-08-15 07:39:09	1	0	1	0	0	0	0	0	0
1424025	2024-08-15 07:48:33	1	0	1	0	0	0	0	0	0
1121087	2024-08-15 07:49:06	1	0	25	0	0	0	0	0	0
1223023	2024-08-15 07:49:15	1	0	15	0	0	0	0	0	0
10124197	2024-08-15 07:49:31	1	0	15	0	0	0	0	0	0
1317002	2024-08-15 07:54:08	1	0	1	0	0	0	0	0	0
1124189	2024-08-15 07:54:19	1	0	1	0	0	0	0	0	0
1124191	2024-08-15 07:55:15	1	0	25	0	0	0	0	0	0
1120047	2024-08-15 07:59:03	1	0	25	0	0	0	0	0	0
1123152	2024-08-15 08:02:36	1	0	15	0	0	0	0	0	0
1322014	2024-08-15 08:03:07	1	0	15	0	0	0	0	0	0
1119039	2024-08-15 08:05:46	1	0	25	0	0	0	0	0	0
1123125	2024-08-15 08:05:53	1	0	25	0	0	0	0	0	0
1123141	2024-08-15 08:06:15	1	0	25	0	0	0	0	0	0
1117020	2024-08-15 08:06:22	1	0	1	0	0	0	0	0	0
1123158	2024-08-15 08:07:01	1	0	25	0	0	0	0	0	0
1420014	2024-08-15 08:07:08	1	0	15	0	0	0	0	0	0
1320011	2024-08-15 08:07:28	1	0	25	0	0	0	0	0	0
1124181	2024-08-15 08:09:01	1	0	1	0	0	0	0	0	0
1217008	2024-08-15 08:09:24	1	0	1	0	0	0	0	0	0
1420010	2024-08-15 08:09:36	1	0	15	0	0	0	0	0	0
1223024	2024-08-15 08:10:38	1	0	25	0	0	0	0	0	0
1123155	2024-08-15 08:11:12	1	0	25	0	0	0	0	0	0
1122121	2024-08-15 08:11:34	1	0	1	0	0	0	0	0	0
3	2024-08-15 08:11:40	1	0	15	0	0	0	0	0	0
1119036	2024-08-15 08:12:35	1	0	25	0	0	0	0	0	0
1423018	2024-08-15 08:12:56	1	0	1	0	0	0	0	0	0
1213003	2024-08-15 08:13:54	1	0	1	0	0	0	0	0	0
1424024	2024-08-15 08:14:39	1	0	1	0	0	0	0	0	0
1124179	2024-08-15 08:14:53	1	0	1	0	0	0	0	0	0
1120082	2024-08-15 08:15:40	1	0	1	0	0	0	0	0	0
1123132	2024-08-15 08:16:09	1	0	1	0	0	0	0	0	0
1324018	2024-08-15 08:17:04	1	0	1	0	0	0	0	0	0
1123127	2024-08-15 08:20:06	1	0	1	0	0	0	0	0	0
1124190	2024-08-15 08:20:36	1	0	25	0	0	0	0	0	0
10124196	2024-08-15 08:21:41	1	0	15	0	0	0	0	0	0
1123163	2024-08-15 08:22:54	1	0	1	0	0	0	0	0	0
1113003	2024-08-15 08:23:01	1	0	25	0	0	0	0	0	0
